S,X,T,r,div,v,n,Amercall
84.00701109,100,0.680624349,0.067401947,0.061033888,0.381469503,15000,5.117921142
70.57638253,100,0.806404134,0,0.076145405,0.274549738,15000,0.41889954
101.4414303,100,0.952684692,0.051707478,0.088556085,0.132034766,15000,4.452428799
115.8143408,100,0.810721524,0,0.077463596,0.586567865,15000,27.64910298
121.6114259,100,4.346451089,0.034761862,0.077952141,0.120055222,15000,21.61142586
123.4994594,100,0.42562711,0.096131545,0.096045896,0.47804771,15000,27.87363563
109.5653921,100,1.001389453,0.088921463,0.006138574,0.472973444,15000,28.6779056
104.7824369,100,1.73800806,0.054437144,0.02138408,0.481810025,15000,29.25595909
90.57312052,100,0.957285258,0.077199417,0.060131044,0.167253292,15000,2.857347014
92.72023822,100,0.709782046,0.010199714,0.023349112,0.364347956,15000,8.067713841
116.9218837,100,0.775468263,0.0884481,0.017584041,0.538058554,15000,32.39390447
114.3715449,100,3.350720947,0.019948122,0.097193491,0.562900611,15000,36.14915231
76.2219756,100,0.108133745,0.091962382,0.07981627,0.461791581,15000,0.197042093
105.7360652,100,0.927460843,0,0.026206428,0.161264308,15000,8.45330012
112.4776387,100,1.468078553,0.098984728,0.042691731,0.159376891,15000,20.59830436
73.44296803,100,0.484894042,0,0.010323333,0.362958802,15000,1.109670684
117.7032545,100,0.72709254,0.079552192,0.017920851,0.334041275,15000,25.82822319
76.96981977,100,0.441812532,0.039789274,0.081892882,0.140378095,15000,0.003053527
100.7182125,100,1.50732945,0,0.054031398,0.312185542,15000,12.29807889
111.4717609,100,0.188262545,0.044045239,0.096964023,0.493829686,15000,15.19086163
83.47621756,100,0.838469207,0.080827367,0.06957373,0.280453477,15000,3.327135583
91.83323335,100,0.992939803,0.057160065,0.063201412,0.114822578,15000,1.269006176
83.43193541,100,4.871081187,0.034887596,0.080018613,0.328242652,15000,10.95016121
103.481889,100,0.315448867,0.043133984,0.053270713,0.198612221,15000,6.241914839
103.5266815,100,0.998432745,0.036601164,0.037042045,0.111282426,15000,6.297953367
90.87929446,100,3.634178333,0.060515943,0.057878703,0.10111743,15000,3.289652405
97.16889738,100,0.604095261,0,0.03103856,0.409348019,15000,10.29749042
113.9478015,100,0.292353561,0.052456379,0.097882933,0.29143696,15000,14.99006332
78.50273657,100,0.134647478,0.007956562,0.005286751,0.372778339,15000,0.187509441
85.02254897,100,0.559916223,0.037669218,0.012543748,0.474954814,15000,7.203618278
111.2624694,100,0.105250441,0.093506358,0.053782294,0.224714575,15000,11.82668177
80.11013147,100,0.877377348,0.081068271,0.032619589,0.473932218,15000,8.560087107
129.4800286,100,0.379823504,0,0.056335862,0.468550505,15000,31.36195532
83.64395803,100,3.389186027,0.071875117,0.007760857,0.194218865,15000,12.95229652
109.7419505,100,0.1781613,0.091137838,0.034833758,0.257449061,15000,11.70758332
93.7494461,100,0.861214214,0.076113895,0.046807428,0.412338248,15000,12.21982231
102.2325693,100,0.532450936,0.040265641,0.082495947,0.214874045,15000,6.415409716
93.92208797,100,3.643885357,0.087943656,0.014858873,0.443483602,15000,35.41510241
126.4528229,100,0.228953132,0.022721026,0.003484159,0.115029841,15000,26.87085387
90.0570895,100,0.914288193,0,0.014363089,0.509850969,15000,13.21419375
99.83754114,100,0.971638277,0,0.015649434,0.435224811,15000,16.14535583
91.57853727,100,0.334037527,0.028384317,0.089305994,0.332877979,15000,3.301925946
117.5155739,100,0.373476643,0.04656397,0.012049319,0.271183023,15000,20.04949653
129.6448835,100,0.891525843,0.069539299,0.001203255,0.505493281,15000,43.28539663
124.2258978,100,2.453836071,0.009710071,0.059635053,0.397810817,15000,33.94659715
97.5258985,100,4.026399909,0.082205628,0.022216022,0.346291325,15000,31.60486917
126.7709748,100,0.817550138,0,0.077928849,0.16475736,15000,26.77097476
73.65239168,100,0.655197336,0.058804894,0.058015765,0.564818597,15000,5.641718059
79.05940322,100,0.667125475,0.051198223,0.092628101,0.287522278,15000,1.345958336
89.51154599,100,2.169712993,0,0.024001753,0.466936942,15000,18.44737562
114.4113,100,0.451482418,0.013926682,0.094758989,0.287242886,15000,15.50650551
95.60049094,100,0.956247214,0,0.012812437,0.595019683,15000,19.66132105
125.557067,100,0.958715285,0.084750631,0.049354616,0.330265511,15000,31.61670935
113.4516467,100,0.159264742,0.070619705,0.056447954,0.565396633,15000,17.77292182
112.391307,100,0.125971004,0.071317896,0.009804428,0.222519199,15000,13.35108998
84.74270852,100,1.317064456,0.060612781,0.06716674,0.424272172,15000,10.17966007
93.43795424,100,2.674838187,0.062783774,0.011686538,0.382096594,15000,24.6146084
70.89997421,100,0.630121732,0.070451268,0.061938093,0.505001896,15000,3.564243686
120.9422539,100,0.925001989,0,0.070178776,0.515216783,15000,29.78666242
70.90747933,100,0.177079716,0.0155181,0.018553619,0.583037767,15000,0.745791905
117.0582432,100,0.671228781,0.029983054,0.097353303,0.190351483,15000,17.05824322
108.2361429,100,3.672867431,0.089369015,0.045944449,0.531928142,15000,43.81776997
72.88080757,100,0.967726275,0.082471818,0.037985817,0.311111719,15000,2.489642925
127.9881962,100,0.241200742,0.082829819,0.019624541,0.529416704,15000,31.73431074
120.0351411,100,0.691801714,0.003376946,0.024988234,0.170061908,15000,20.09931356
96.62126102,100,0.573477432,0.092300079,0.096521706,0.416203325,15000,10.16021715
118.5787828,100,0.456144635,0,0.061472402,0.488662892,15000,23.71403012
96.79231821,100,0.354619179,0,0.053553303,0.312478245,15000,5.104854244
128.5836322,100,0.568265347,0.08855082,0.03889804,0.108375543,15000,30.68078458
124.6204816,100,4.175273731,0.096055329,0.074928623,0.149578937,15000,28.39783811
78.893348,100,0.775887593,0,0.05130098,0.314771453,15000,2.062224692
116.5453454,100,0.4317869,0.004098523,0.002754648,0.469063814,15000,23.13142576
77.00036238,100,0.609317746,0.069519181,0.042808852,0.573257147,15000,6.876454797
71.88652415,100,3.739239411,0,0.028896285,0.230660058,15000,3.251679602
70.35284186,100,0.566024673,0.024091315,0.03143896,0.253967747,15000,0.192133099
86.67075492,100,0.812469441,0.041637376,0.062273304,0.268945699,15000,3.360340301
112.2913069,100,0.154392615,0.099189499,0.095900506,0.253705649,15000,12.8457205
96.64665292,100,0.204801888,0.047716516,0.074809662,0.464631594,15000,6.389281827
70.63769057,100,0.493159341,0.078062449,0.018931266,0.166806678,15000,0.00957249
76.31916383,100,4.16449021,0.037203465,0.070714087,0.532494493,15000,18.93431181
111.4656335,100,0.183620853,0.00954443,0.014758298,0.305053902,15000,12.95024299
102.247448,100,0.871804941,0.051726984,0.072560755,0.485593389,15000,17.78472286
92.61639392,100,0.180549171,0.074584749,0.014426151,0.266406252,15000,1.876239783
127.3846074,100,0.884365888,0.086609916,0.090190937,0.162312271,15000,27.38460741
113.7866181,100,0.128778094,0.002891354,0.0417978,0.356385596,15000,14.57410786
70.99814083,100,0.382809775,0.051442206,0.024492732,0.339243033,15000,0.420193622
109.5234845,100,0.865411442,0.078701492,0.071823026,0.389575625,15000,19.64842425
119.1899372,100,0.182613198,0.046745515,0.029807607,0.459625344,15000,21.48953321
106.1239274,100,3.804278132,0.052966247,0.02822628,0.308080136,15000,28.62654514
103.3458162,100,0.714789801,0,0.081379153,0.229620615,15000,7.31960625
72.70634391,100,0.522612121,0.080123722,0.0347552,0.50858402,15000,3.605127541
71.67995731,100,0.216930576,0.078174171,0.01078966,0.473367133,15000,0.612311897
125.3133849,100,2.362348861,0.038678543,0.018248945,0.574166284,15000,52.32183967
89.87155423,100,0.169594908,0.017986925,0.099733064,0.321730397,15000,1.245446529
123.7076074,100,1.937450217,0.016791348,0.002211099,0.540982522,15000,47.02129509
95.69297857,100,0.939661174,0.055058297,0.049081228,0.589122565,15000,19.36136931
102.3082669,100,0.178566523,0.044971945,0.025271208,0.166490473,15000,4.339872939
96.23722124,100,0.673384032,0.005347283,0.01690549,0.541547306,15000,15.02883608
101.4466627,100,4.221285046,0.047950206,0.052608193,0.577723815,15000,39.20031021
82.41495337,100,4.32751332,0.029357179,0.069022527,0.407979321,15000,15.12694436
95.72404969,100,0.623694763,0.078945348,0.066114048,0.462154474,15000,11.99953341
71.43585548,100,0.114005906,0.032591793,0.020896009,0.203678833,15000,6.09302E-07
77.38317768,100,0.723307931,0.063979058,0.037322083,0.548861181,15000,7.631221573
90.26513489,100,0.545502671,0.088418227,0.027469428,0.375955069,15000,7.298139569
71.14723058,100,0.10139962,0.024631126,0.032852286,0.291723555,15000,0.000225647
103.4554915,100,0.685184166,0.043233601,0.017730446,0.166028097,15000,8.39879562
81.53598223,100,3.44787519,0.038053974,0.086662172,0.507121034,15000,17.27772957
111.502778,100,0.170795134,0.018831516,0.029916329,0.246989826,15000,12.14076343
98.18302599,100,0.762123417,0.068960436,0.077546117,0.386007288,15000,11.60189249
93.23459532,100,1.248547618,0.095897462,0.060783986,0.550869464,15000,20.20617262
77.70877793,100,0.412800279,0.020037373,0.028950201,0.537476412,15000,3.989460742
111.722045,100,0.954800655,0.016580086,0.011742954,0.407433049,15000,23.20754086
129.3677407,100,0.768197882,0,0.007353325,0.565112674,15000,39.53867426
74.44316866,100,0.487214669,0.091898171,0.047965097,0.365606528,15000,1.532926804
73.47211907,100,0.877435755,0.066094793,0.026043759,0.355365637,15000,3.15066275
125.7473172,100,1.587886028,0,0.089922601,0.379069881,15000,29.49073211
73.16454954,100,0.591152105,0.028590359,0.023345214,0.580902373,15000,5.371896839
78.74163487,100,0.421502976,0.019508167,0.065590097,0.331381235,15000,1.060671968
89.63021365,100,1.680853815,0,0.007806427,0.30275095,15000,9.650049037
126.0549689,100,0.558978612,0,0.00807363,0.223359119,15000,26.46264426
114.5969615,100,0.265537886,0,0.081100324,0.308107385,15000,15.30566031
84.85423522,100,0.204849384,0.024332462,0.062072461,0.226477948,15000,0.182090224
76.19120236,100,1.582789093,0.090148571,0.075217347,0.556149604,15000,13.09314357
92.3335639,100,0.428074293,0.028548409,0.091263318,0.120559008,15000,0.326427716
72.03819245,100,0.936165824,0,0.074273486,0.331975835,15000,1.420465261
129.6711836,100,0.575155427,0.095134461,0.001700026,0.526869093,15000,40.26927368
118.2451514,100,0.364233796,0,0.088824334,0.188686868,15000,18.24515139
120.8099931,100,0.825467035,0.065397899,0.005355926,0.262110736,15000,27.63297344
116.4951466,100,0.641704005,0,0.011950174,0.45835749,15000,24.8148596
98.60571962,100,0.706736323,0.00768342,0.026596865,0.540637187,15000,16.44810146
97.25630581,100,0.291227298,0.082930282,0.005680086,0.289383376,15000,5.803564767
75.84508475,100,0.699863838,0.086524572,0.058619221,0.23898314,15000,0.774822787
91.87739687,100,0.135179753,0.025469128,0.062748068,0.21684739,15000,0.499165146
77.46825487,100,0.948134721,0,0.07134677,0.268505669,15000,1.224659006
126.3679769,100,0.883404469,0.040409154,0.005687547,0.10766602,15000,29.25694255
79.59177233,100,4.999160529,0.06756517,0.08210482,0.506043309,15000,21.1903234
91.89772557,100,0.795693761,0.041658806,0.075480441,0.101295954,15000,0.467018203
93.93019675,100,0.429270306,0,0.029836179,0.125658932,15000,0.79559235
87.61201216,100,3.461649639,0.061186489,0.035436182,0.207810219,15000,10.53598104
108.404162,100,0.684369029,0,0.062158095,0.467137074,15000,18.29148402
107.2991834,100,1.966505262,0.09069477,0.070231692,0.328540327,15000,22.05430614
105.6761901,100,1.561706843,0.042597158,0.022163056,0.221616211,15000,15.55875552
82.60716863,100,0.512785029,0.05917928,0.070447884,0.323615193,15000,2.250424175
74.46922033,100,0.905659068,0.079350392,0.069506332,0.100893621,15000,0.003200809
124.1707367,100,0.347022537,0.045372479,0.093687902,0.14714349,15000,24.17073672
89.67836421,100,0.479637169,0.073426925,0.027082722,0.306199478,15000,4.44562812
99.07925754,100,4.285919373,0.091762556,0.018040698,0.297931608,15000,33.63826074
73.9371929,100,0.273048325,0.051516847,0.091841786,0.50871129,15000,1.318268572
125.7744825,100,0.310468676,0.03125752,0.029897125,0.314308866,15000,26.52931071
127.7934424,100,0.210295285,0.068339938,0.067331503,0.220962179,15000,27.79344237
117.1462815,100,0.762502967,0.004552133,0.020407784,0.506222472,15000,27.86498555
90.63222878,100,0.750885302,0.011463484,0.015949509,0.172524966,15000,2.08517435
70.95828316,100,0.707105624,0.064180237,0.01007629,0.269073342,15000,0.760449988
71.31889064,100,2.626369469,0,0.069896559,0.430149304,15000,7.546947565
85.92034342,100,0.308767763,0,0.03627504,0.465417571,15000,3.83576666
107.3184879,100,0.629726031,0.00998029,0.012911495,0.282996447,15000,13.20221296
127.4197987,100,0.476300927,0.033265512,0.033674155,0.131943606,15000,27.41979872
123.7649543,100,0.580566143,0.041592352,0.072827423,0.585901884,15000,32.06220812
71.95120006,100,4.919881973,0.019640872,0.034241109,0.116555006,15000,0.537057074
70.46730062,100,0.352064573,0.076455481,0.006189291,0.140375374,15000,7.44042E-05
89.98148353,100,0.402122089,0.043361562,0.094088045,0.406767215,15000,4.869589374
73.59463034,100,0.631532658,0.063301577,0.06476032,0.557952006,15000,5.233965791
83.7091943,100,3.843139027,0,0.070563002,0.101165656,15000,0.139040889
89.0084578,100,2.141645853,0.093311326,0.062780599,0.354061244,15000,14.55600868
79.08995885,100,1.877114448,0.000503871,0.012178126,0.302327476,15000,5.939110476
105.8300294,100,0.568401754,0.061195954,0.039175149,0.591387221,15000,21.35109572
115.1068262,100,0.38409931,0.093065615,0.011205615,0.59812594,15000,26.20264757
72.92436048,100,0.453348693,0,0.086675026,0.178571062,15000,0.004716107
116.5984986,100,0.825670193,0.071411831,0.079844152,0.228154243,15000,18.53918898
122.5470858,100,0.202812456,0,0.092568834,0.462538591,15000,23.43814636
115.2476486,100,0.405625294,0.043784738,0.004249366,0.339359827,15000,19.91434903
115.6621141,100,0.879042503,0,0.025852705,0.304530518,15000,20.225305
118.453405,100,0.576187115,0.056078672,0.07008134,0.102892974,15000,18.453405
108.8964384,100,0.814307138,0.034537299,0.026374669,0.425735401,15000,20.69042343
86.59676827,100,0.695703108,0.053805663,0.049265037,0.546781497,15000,10.71580867
87.76936546,100,4.089553591,0.038754411,0.045142572,0.528173784,15000,27.90166006
107.6572911,100,3.021532051,0.084721853,0.039372202,0.338387896,15000,30.54219101
110.335799,100,0.303233459,0.079875065,0.080093356,0.558045781,15000,18.31552991
93.15991462,100,0.756774964,0.090097624,0.075822169,0.459273232,15000,11.88869987
122.2727097,100,0.440163122,0.063887518,0.06043372,0.119522888,15000,22.27270968
100.5381452,100,0.291087758,0.071622838,0.021049407,0.186644986,15000,5.045078971
72.5736972,100,0.822311436,0,0.049234923,0.319526023,15000,1.255449406
101.4925556,100,0.109642285,0.044137809,0.032133751,0.487904701,15000,7.300707615
125.905639,100,0.918741457,0.091142127,0.027817034,0.396408469,15000,35.91721467
89.85262021,100,0.891017561,0.033398367,0.06353655,0.48221988,15000,11.22741915
84.86418244,100,0.483610987,0.035494672,0.03044265,0.586147667,15000,8.48689046
77.38170137,100,0.252656733,0.035954238,0.00315264,0.223794736,15000,0.047265646
87.50125275,100,2.481555775,0.026403303,0.0754753,0.227055421,15000,4.747246479
74.94805849,100,0.122034946,0.03365248,0.094235277,0.121926954,15000,0
124.742258,100,2.769839856,0.090250174,0.069641011,0.309546912,15000,35.25497103
79.28135857,100,4.428463406,0.094862695,0.097515727,0.477720849,15000,18.59853386
70.58564798,100,0.614984824,0.017747335,0.075318255,0.231726966,15000,0.095174184
118.0526801,100,0.274165431,0.087838182,0.067728304,0.239861031,15000,18.80146136
126.7034182,100,0.278880641,0.034103466,0.022000701,0.514467062,15000,30.00744785
116.654446,100,0.657241174,0.039704467,0.040098219,0.296517959,15000,20.35063267
73.94964099,100,3.796483305,0.065925347,0.052719074,0.474992612,15000,17.57149968
120.5529813,100,0.374626378,0.07200387,0.015860086,0.514861887,15000,27.66655612
86.24172468,100,1.357919592,0.047951878,0.024418523,0.428006733,15000,12.77671367
121.5260171,100,0.535534156,0,0.075657456,0.183668739,15000,21.5260171
90.54910142,100,0.389240107,0.063706613,0.048037065,0.495902432,15000,7.637879357
126.1310894,100,0.310066517,0.000629145,0.079082059,0.302305377,15000,26.13108936
118.0622628,100,0.603507402,0.092743548,0.051204083,0.30996333,15000,22.94932054
115.6048748,100,0.804370427,0.070362354,0.076675747,0.332626847,15000,20.95160627
79.45870874,100,0.913575626,0,0.059944448,0.57723839,15000,9.286705006
109.75325,100,2.381867047,0.078308276,0.067954182,0.434042319,15000,30.01496185
74.31585221,100,0.312878262,0.068940322,0.092837087,0.468140249,15000,1.333809978
101.2332037,100,0.428092085,0.031061101,0.032378347,0.587560246,15000,15.75920511
93.51834098,100,3.464013191,0.071842483,0.032964111,0.378426584,15000,25.2427024
129.7527876,100,0.563977092,0.097528286,0.029446487,0.517365713,15000,38.32647206
92.38022272,100,0.600412315,0,0.027987862,0.472493521,15000,9.83875196
92.81942908,100,0.320722852,0.002652372,0.001922763,0.365842081,15000,4.875527268
75.74918089,100,0.774429217,0.00103126,0.050941566,0.501537002,15000,5.250755432
73.93852575,100,2.038078116,0.006586144,0.004383268,0.367086146,15000,7.781331233
94.71865714,100,0.729558474,0.024184753,0.034025025,0.258608564,15000,5.829670873
86.04942416,100,0.103942561,0.007464192,0.092196735,0.246188232,15000,0.062235366
113.6309238,100,0.9173322,0.024280368,0.04645582,0.588663726,15000,29.39696105
106.2753704,100,0.652575434,0.045660478,0.034956923,0.438721775,15000,17.83764457
121.7848729,100,0.768133804,0.054609333,0.07059384,0.235742533,15000,22.69628813
89.39895051,100,0.130139722,0.042757468,0.02449408,0.29464976,15000,0.78358701
70.68602958,100,0.976565147,0.022211527,0.069136166,0.112371243,15000,0.000472427
85.85672471,100,0.622163022,0,0.089934976,0.270114806,15000,1.77545952
